UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Guillermo Lasso,@LassoGuillermo,2021-03-22T03:55:39.000Z,"Encontrémonos por un Ecuador democrático, libre, con bienestar y felicidad para todos. 

#EncontrémonosParaLograrlo",251,630,"2,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T01:27:16.000Z,"El Agro sostiene la economía rural. El sector tiene todo nuestro apoyo para aumentar su productividad y competitividad. 

Estas son nuestras propuestas para lograr el bienestar de los agricultores ecuatorianos.  

#EncontrémonosParaLograrlo",50,249,750
Guillermo Lasso,@LassoGuillermo,2021-03-22T01:23:49.000Z,"A mí me preocupa la economía de la familia ecuatoriana. Por eso impulsaremos: 

 El emprendimiento
 La dolarización
 La creación de empleos bien pagados
 La inversión local e internacional. 

#EncontrémonosParaLograrlo",129,759,"2,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T01:06:15.000Z,"Me motiva un Ecuador próspero, que respete la diversidad y promueva la igualdad. En este debate los invito a conocer mis ideas y propuestas, y a votar con responsabilidad el 11 de abril. 

Encontrándonos lograremos un cambio verdadero. 

#EncontrémonosParaLograrlo",116,603,"2,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T00:54:48.000Z,#ConLASSOGanamosTodos,878,"3,1 mil","14,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T00:14:45.000Z,"#ConLASSOGanamosTodos 

En el debate acompáñame a contar las propuestas que juntos preparamos. 

Los espero a las 20h00. 

FB: https://facebook.com/LassoGuillermo/posts/5247806791927188…
YT: https://youtu.be/RPL1mOH3Zm4",108,298,1 mil
Guillermo Lasso,@LassoGuillermo,2021-03-21T21:19:11.000Z,"Basta ya de separar. Encontrémonos por un mejor Ecuador. 

#EncontrémonosParaLograrlo0:12
33,5 mil reproducciones",125,538,"1,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-21T13:54:28.000Z,"Muchos jóvenes quieren emprender, pero se encuentran con trabas. No es justo que tengan que pagar impuestos antes de vender. Apoyar su espíritu emprendedor es el camino para crear empleos y reactivar la economía del Ecuador. 

#EncontrémonosParaLograrlo",221,549,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-20T22:50:06.000Z,"Mañana a las 8:00 PM los invito a la transmisión EN VIVO desde mis redes sociales del debate presidencial organizado por el 
@cnegobec
. 

A debatir con ideas y propuestas. ¡Los espero! 

FB: https://facebook.com/LassoGuillermo/posts/5247806791927188…
YT: https://youtu.be/RPL1mOH3Zm4

#EncontrémonosParaLograrlo",175,354,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-20T19:11:13.000Z,"Debatamos con ideas y propuestas. Los espero en #EcuadorDebate2021. 

https://vm.tiktok.com/ZMeAN68KT/",501,1 mil,"3,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-20T16:01:10.000Z,"Encontrémonos por un Ecuador seguro, justo e igualitario para todas las niñas y mujeres. 

#EncontrémonosParaLograrlo",151,380,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-17T23:48:27.000Z,"Encontrémonos por una salud 24/7, gratuita y de calidad para todos los ecuatorianos. 

¡Gran encuentro por la salud junto al Dr. 
@ABorreroVega
! 

#EncontrémonosParaLograrloCitar Tweet
Alfredo Borrero
@ABorreroVega
 · 17 mar.
Tuvimos un encuentro con varios colegas para dialogar lo que se debe cambiar del sistema de salud del Ecuador. Cambiando el modelo de atención de salud podremos dar una mejor vida a todos los ecuatorianos. 
#EncontrémonosPorLaSalud",88,217,732
Guillermo Lasso,@LassoGuillermo,2021-03-17T20:41:00.000Z,"Encontrémonos por un Ecuador donde nos respetemos entre todos, para asumir una mayor conciencia y responsabilidad de que juntos podemos salir adelante. ",167,396,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-17T18:08:35.000Z,"Con profundo pesar informamos de la irreparable pérdida de Milton Vera, un valioso miembro del equipo de 
@CREOEcuador
 en Pastaza, quien falleció en un accidente durante una caravana. Mis más sinceras condolencias a sus familiares, que Dios lo tenga en su gloria y descanse en paz.Citar Tweet
Movimiento CREO Ecuador
@CREOEcuador
 · 17 mar.
Ante el sensible fallecimiento del Sr. Milton Vera, nuestro movimiento se solidariza con sus familiares.",103,142,704
Guillermo Lasso,@LassoGuillermo,2021-03-17T14:01:48.000Z,"Mi solidaridad con la Amazonía, que se ha visto afectada por las lluvias e inundaciones, y las cenizas del volcán Sangay. En una cadena radial con todas las provincias de la región, nos encontramos por:

 Fortalecer la gestión de riesgos 
 La seguridad ante amenazas naturales",65,226,1 mil
Guillermo Lasso,@LassoGuillermo,2021-03-17T14:01:48.000Z," Acceso a créditos baratos 
 Rehabilitar y construir institutos educativos 
 La protección de la naturaleza y fuentes hídricas 
 Hospitales y centros de salud 

Un saludo especial a las comunidades y gracias a las radios que se unieron hoy. 

#EncontrémonosPorLaAmazonía",58,141,626
Guillermo Lasso,@LassoGuillermo,2021-03-17T04:00:41.000Z,"Hoy ha sido un día maravilloso, un día de reencuentro con una gran amiga, 
@maemontanov
, muy valiosa, ella y su movimiento Cambio Ciudadano apoyarán nuestra campaña para lograr ese Ecuador Libre y Democrático que todos aspiramos. ",230,549,"2,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-17T01:44:09.000Z,"Aquí mi COMPROMISO FIRMADO por las MUJERES Y NIÑAS.

Para ser el país moderno, desarrollado y próspero que queremos, es fundamental que resolvamos la inequidad, discriminación y violencia que soporta el 50% de nuestra población, las niñas y mujeres.

#EncontrémonosParaLograrlo0:41
48,7 mil reproducciones",215,736,"2,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-17T01:44:13.000Z,,58,285,821
Guillermo Lasso,@LassoGuillermo,2021-03-17T01:09:34.000Z,"Francisco, planteamos capacitación a la Policía y la Fiscalía sobre crímenes de odio contra personas LGBTIQ+ para que exista un adecuado tratamiento e investigación de estos terribles delitos que no deben darse. Queremos un Ecuador sin discriminación. 

#EncontrémonosParaLograrloCitar Tweet
Francisco Palacios Larrea
@palacioslarrea
 · 16 mar.
Ninguna política pública destinada a prevenir la discriminación contra personas LGBTIQ+, ninguna capacitación a fiscales para investigar delitos relacionados a esta población, y por lo tanto, ninguna reparación para que el Estado actúe y que nadie deba vivir lo que Javier vivió.
Mostrar este hilo",48,105,465
Vamos Guillermo,@VamosGuillermo,2021-03-16T23:00:01.000Z,"Guillermo rechaza rotundamente lo sucedido en el Club de Rotarios. Los trolls de 
@ecuarauz
 no perdieron tiempo y ya están circulando una imagen falsa. Citar Tweet
Guillermo Lasso
@LassoGuillermo
 · 16 mar.
Lo ocurrido en el Club de Rotarios es inaceptable, hay que trabajar por una sociedad sin privilegios. Es nuestro deber ser solidarios con la salud de los más vulnerables. El proceso de vacunación tiene que ser transparente y con certezas para todos los ecuatorianos.",66,277,407
Guillermo Lasso,@LassoGuillermo,2021-03-16T01:28:06.000Z,"7 de cada 10 personas en las zonas rurales viven en pobreza. En nuestro gobierno, las comunidades tendrán sus propias escuelas, hospitales, pavimentación y agua potable. 

Que el campo sepa que a su lado tiene un Estado que lo acompaña.

#EncontrémonosParaLograrlo ",61,171,551
Guillermo Lasso,@LassoGuillermo,2021-03-16T01:21:30.000Z,"Nos encontramos para lograr un Ecuador con una economía verde en los próximos años. Cada ecuatoriano debe ser amigo de la naturaleza e involucrarse activamente en su cuidado, defensa y respeto.

Vamos a sentar las bases de un país ecoamigable.

#EncontrémonosParaLograrlo ",31,157,500
Guillermo Lasso,@LassoGuillermo,2021-03-16T01:17:52.000Z,"Aplicaremos políticas públicas para erradicar la discriminación en el trabajo, instituciones públicas y centros educativos contra la comunidad LGBTIQ+. Nuestra bandera de lucha es la libertad, seguridad y bienestar de todos. 

#EncontrémonosParaLograrlo ",142,247,845
Guillermo Lasso,@LassoGuillermo,2021-03-16T01:15:03.000Z,"Es hora de pasar de la indignación a la acción, y ser parte de la lucha por la igualdad. Encontrémonos con las mujeres, para crear más espacios de participación y empoderamiento. 

Este encuentro es por un Ecuador seguro, más justo e igualitario. #EncontrémonosParaLograrlo ",42,150,493
Guillermo Lasso,@LassoGuillermo,2021-03-16T01:03:52.000Z,"Hoy nos encontramos por el Ecuador.

Estamos ante la oportunidad histórica de cambiar para bien y lograr un país donde haya trabajos bien pagados, salud y educación de calidad, equidad, protección de la naturaleza y bienestar para todos. 

#EncontrémonosParaLograrlo ",112,239,662
Guillermo Lasso,@LassoGuillermo,2021-03-16T01:00:54.000Z,"Hoy a las 20h00 compartiremos nuestras propuestas con distintos sectores de la sociedad civil. Los espero en una transmisión EN VIVO a través de mis redes sociales. 

ENCONTRÉMONOS PARA LOGRARLO.Guillermo Lasso
@LassoGuillermo
Lanzamiento de Propuestas - #EncontrémonosParaLograrlo ",24,129,418
Guillermo Lasso,@LassoGuillermo,2021-03-15T22:05:26.000Z,"Luchar para que los más vulnerables sean vacunados prioritariamente es un sentimiento que nos une a todos. En nuestro gobierno, la vacunación será un proceso transparente y sin privilegios, con responsabilidad y sin descanso. Sin divisiones y encontrándonos por el mismo objetivo.",406,765,"2,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-15T21:07:59.000Z,"Hoy a las 20h00 compartiremos nuestras propuestas con distintos sectores de la sociedad civil. Los espero en una transmisión EN VIVO a través de mis redes sociales. 

ENCONTRÉMONOS PARA LOGRARLO. ",80,219,814
Guillermo Lasso,@LassoGuillermo,2021-03-14T22:39:07.000Z,Mi solidaridad y apoyo a quienes han sufrido ataques por pensar diferente. Mi propuesta es encontrarnos entre ecuatorianos con una causa común: el amor por nuestro país. Unidos no volverá jamás el odio ni la intolerancia.,965,"1,7 mil","6,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-14T20:37:03.000Z,"Fue un gusto compartir con la Asociación de Productores Agrícolas Autónomos en Santa Lucía. 

Conversamos sobre riego parcelario, semillas gratuitas, créditos baratos e incentivos para el comercio y la inversión. 

Encuentros como este fortalecen a la agroindustria, GRACIAS. ",111,320,"1,3 mil"
Cámara de Industrias,@Industriasgye,2021-03-12T01:02:19.000Z,"Hoy nos acompaña el candidato a la presidencia 
@LassoGuillermo
, quien dialoga con representantes del sector privado sobre sus propuestas de campaña.Francisco A Jarrin R y 2 más",26,106,409
Guillermo Lasso,@LassoGuillermo,2021-03-11T21:26:15.000Z,"Hoy a las 17h00, #EncontrémonosPorLaRuralidad. 

FB: https://facebook.com/LassoGuillermo/posts/5206042899436911…",47,108,376
Guillermo Lasso,@LassoGuillermo,2021-03-11T21:12:19.000Z,"Miles de familias han sido afectadas por las cenizas del Volcán Sangay. Mi solidaridad con ustedes, es imprescindible que nuestro país tenga un plan de riesgos sólido. En mi gobierno enfrentaremos con eficiencia las emergencias naturales y brindaremos apoyo integral.",132,295,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-11T20:27:50.000Z,"Cada día que pasa es más vergonzoso la forma cómo se ha manejado el plan de vacunación del gobierno.

Exigimos publicar la lista de vacunados para darle transparencia a este proceso.","1,3 mil","1,6 mil","6,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-11T19:24:09.000Z,"Nos encontramos en Salitre con un pequeño grupo de campesinos, agricultores y ganaderos, para escucharnos y trabajar en educación, la productividad del sector agropecuario, acceso a créditos baratos y rehabilitación de carreteras y caminos vecinales. 

#EncontrémonosParaLograrlo",59,196,701
Guillermo Lasso,@LassoGuillermo,2021-03-11T19:24:13.000Z,"Encuentros como este enriquecen al país. Trabajo por un Ecuador con un campo próspero y con ciudadanos felices y seguros. Les comparto unas de las propuestas para las zonas rurales que conversamos hoy. 

ENCONTRÉMONOS PARA LOGRARLO. ",25,91,298
Guillermo Lasso,@LassoGuillermo,2021-03-11T16:41:17.000Z,"Esta es la realidad del campo: preocupación, maestros que gastan sus recursos y escuelas cayéndose. FALTA INFRAESTRUCTURA Y SERVICIOS BÁSICOS. 

Hoy nos encontraremos con ecuatorianos que lo viven cada día, para lograr soluciones y un cambio verdadero en la educación rural.",109,224,702
Guillermo Lasso,@LassoGuillermo,2021-03-11T00:59:26.000Z,"Gracias por acompañarme en este camino a escuchar y fortalecer las propuestas que nos llevarán a un Ecuador de progreso. 

#EncontrémonosParaEscucharnos",96,271,946
Guillermo Lasso,@LassoGuillermo,2021-03-10T22:43:27.000Z,"Nos reunimos con 
@CongopeEcuador
, el consorcio de los GADs provinciales que impulsa el desarrollo de las provincias. Trabajaremos en rehabilitar carreteras y caminos vecinales, apoyo al sector agropecuario y pesquero, y proyectos de agua potable y alcantarillado.",79,182,711
Guillermo Lasso,@LassoGuillermo,2021-03-10T22:06:20.000Z,"En Ecuador hay capacidad para emprender y mujeres líderes que cambian al mundo cada día con su trabajo. 

Ofreceremos talleres gratuitos sobre administración de negocios y acceso a financiamiento para impulsar los emprendimientos. 

#EncontrémonosParaLograrlo",56,123,413
Red de Periodistas Libres #RPL,@RPLEC,2021-03-09T23:36:07.000Z,"#BuenasNoches | A las 20:00, miembros de la 
@RPLEC
 realizarán preguntas al candidato 
@LassoGuillermo
 de 
@CREOEcuador
. 

Mira esta #RuedaDePrensa por: #Twitter #FacebookLive y #YouTube de la #RPLCitar Tweet
Red de Periodistas Libres #RPL
@RPLEC
 · 8 mar.
#RuedaDePrensa La @RPLEC continúa con sus encuentros con los candidatos a la presidencia de #Ecuador. Tendremos como invitado a 
@LassoGuillermo de @CREOEcuador  #Elecciones2021Ec. 

Martes, 09 de marzo 2021
 20:00
#FacebookLive #Twitter y #YouTube de la #RPL.",14,42,178
Guillermo Lasso,@LassoGuillermo,2021-03-09T23:46:52.000Z,"Los agricultores y ganaderos crean oportunidades en el campo, ellos son los principales generadores de empleo. Encontrémonos por un Ecuador que impulse al sector agropecuario con propuestas de apoyo económico, seguridad social y asistencia. 

#EncontrémonosParaLograrlo",102,268,801
Guillermo Lasso,@LassoGuillermo,2021-03-09T20:38:34.000Z,"Los ganaderos requieren atención y apoyo. Por eso hoy nos encontramos con la Asociación de Ganaderos de la Sierra y del Oriente, para escuchar sus necesidades en torno a la producción, el comercio y cómo aumentar su competitividad.

#EncontrémonosParaLograrlo",83,236,889
Guillermo Lasso,@LassoGuillermo,2021-03-09T20:38:35.000Z,"Muchas gracias a los ganaderos que asistieron a este encuentro. Fue un gusto compartir con ustedes y trabajar en propuestas para fortalecer el sector. 

#EncontrémonosParaLograrlo",25,64,327
Guillermo Lasso,@LassoGuillermo,2021-03-09T18:27:18.000Z,"Encontrémonos con las mujeres, para crear más espacios de participación y empoderamiento que promuevan su liderazgo. 

Las mujeres ya son líderes. Estas son unas de nuestras propuestas para que sigan cambiando el mundo. 

#EncontrémonosParaLograrlo",62,191,621
Guillermo Lasso,@LassoGuillermo,2021-03-09T16:42:10.000Z,"Muchas mujeres no pueden acceder a las carreras que quieren seguir; encontrémonos para que estudien y trabajen donde deseen y no les digan nunca más que algún trabajo no es para ellas.

Impulsaremos carreras de tecnología con programas de capacitación. #EncontrémonosparaLograrlo0:27
4,2 mil reproducciones",53,142,469
Guillermo Lasso,@LassoGuillermo,2021-03-09T14:58:18.000Z,"Les comparto la ruta por la vacunación del Dr. 
@ABorreroVega
. Su última parada fue EEUU y continuará su recorrido para cumplir nuestra meta de vacunar a los ecuatorianos. 

Los mantendremos al tanto de esta gira por la salud. 

#EncontrémonosPorLaSaludCitar Tweet
Alfredo Borrero
@ABorreroVega
 · 9 mar.
Les compartimos un resumen de lo que fue nuestro viaje a USA. Conocimos los procesos de vacunación de diferentes hospitales para replicar las mejores prácticas y estrategias en nuestro plan de vacunación a 9 millones de ecuatorianos en los primeros 100 días de gobierno.",68,156,505
Guillermo Lasso,@LassoGuillermo,2021-03-09T14:14:37.000Z,"Gracias a la Asociación Ecuatoriana de Radiodifusión por este espacio para encontrarnos con los ecuatorianos a través de las más de 170 radios que se enlazaron esta mañana a la cadena nacional.

¡Sigamos encontrándonos para escucharnos! 

#EncontrémonosParaEscucharnos",100,166,647
Guillermo Lasso,@LassoGuillermo,2021-03-09T13:52:47.000Z,"La vacunación es fundamental para la salud de las familias. El Dr. 
@ABorreroVega
 ya se encuentra conversando con farmacéuticas, y aprendiendo de países como Chile, Colombia y EEUU para cumplir nuestra meta. La clave es negociar y conseguir la vacuna.

: Cadena Nacional AER.",83,292,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-09T13:45:40.000Z,"El empleo y el emprendimiento son claves para reactivar la economía y sacar adelante a las familias. Esto es posible con un Ecuador que genere confianza y certidumbre, y que tenga una moneda fuerte. Un país que desdolariza no atrae inversión. 

: Cadena Nacional AER.",185,559,"2,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-09T13:10:55.000Z,"Conocer la realidad de las mujeres es nuestro deber; no podemos quedarnos de brazos cruzados siendo testigos de estas injusticias.

#EncontrémonosParaEscucharnos y construir un mejor Ecuador.",43,100,417
Guillermo Lasso,@LassoGuillermo,2021-03-08T18:40:48.000Z,"Encontrémonos para luchar contra la violencia a las mujeres en cada espacio, desde sus casas hasta en la calle.
 
Restableceremos los Centros de Reparación Integral para víctimas de violencia, brindaremos ayuda psicológica y programas de reparación. 

#EncontrémonosParaLograrlo",48,161,515
Guillermo Lasso,@LassoGuillermo,2021-03-08T17:18:05.000Z,"Hoy, en un encuentro con la Directiva del Honorable Cuerpo Diplomático del Ecuador, conversamos sobre las propuestas económicas, sociales e institucionales que fortalecerán las relaciones internacionales. 

Gracias por recibirnos. Mi prioridad es el bienestar de los ecuatorianos.",65,163,702
Guillermo Lasso,@LassoGuillermo,2021-03-08T17:18:06.000Z,"La cooperación internacional debe de tener un enfoque de apertura, de más comercio e inversión. Firmaremos acuerdos y tratados con países y regiones para levantar al Ecuador e integrarnos al mundo. 

#EncontrémonosParaLograrlo",31,107,417
Guillermo Lasso,@LassoGuillermo,2021-03-08T15:02:38.000Z,"Gracias a 
@WQRadio_Ec
 por la invitación a este programa especial con grandes periodistas ecuatorianas. Fue un gusto compartir esta mañana con María Josefa Coronel, Verónica Landetta, Blanca Chiquito, Belén Goncalvez y Mónica Orellana.

#EncontrémonosParaEscucharnos",50,128,442
Guillermo Lasso,@LassoGuillermo,2021-03-08T14:46:56.000Z,"El Estado debe enfocarse en 3 pilares básicos para la lucha contra la violencia hacia las mujeres: prevenir, sancionar y reparar. Es fundamental el acompañamiento y combatir los estigmas en torno a la mujer agredida. 

: 
@WQRadio_Ec
.",60,232,937
Guillermo Lasso,@LassoGuillermo,2021-03-08T14:46:01.000Z,"La violencia psicológica y física hacia las mujeres termina en femicidios. Hay que reconocer que la sociedad ecuatoriana es machista y el cambio empieza con la voluntad de un Presidente que se comprometa a garantizar los derechos de la mujer. 

: 
@WQRadio_Ec
.",67,239,1 mil
Guillermo Lasso,@LassoGuillermo,2021-03-08T14:44:00.000Z,"Las propuestas nacen de la gente, de lo que uno escucha en cada rincón del Ecuador. Mi compromiso es contribuir a la lucha contra la desigualdad laboral e impulsar el emprendimiento, para que las mujeres gocen de independencia económica. 

: 
@WQRadio_Ec
.",45,157,603
Guillermo Lasso,@LassoGuillermo,2021-03-08T14:42:31.000Z,"Ser madre no debe limitar la vida profesional. Tanto en el sector público como el privado, promoveremos guarderías con salas de lactancia para que las mujeres continúen con sus trabajos y cuidando a sus hijos. 

: 
@WQRadio_Ec
.",179,461,"2,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-08T14:23:31.000Z,"Encontrémonos para que nunca más las mujeres pierdan el sueño por la falta de trabajo. 

Abramos espacios en el mercado laboral y construyamos un Ecuador donde todas vivan empoderadas, tengan sus propios ingresos y sean independientes.

#EncontrémonosParaEscucharnos0:54
5 mil reproducciones",46,159,454
María Josefa Coronel,@MaJosefaCoronel,2021-03-08T13:18:19.000Z,"“Todos saben mi posición de defender la vida desde su concepción, y morirè pensando así pero no estoy de acuerdo con una legislación que condene a cárcel una mujer que aborte por violación. Sería terminar de dañarla .. “ dijo 
@LassoGuillermo
  en 
@WQRadio_EC",65,321,"1,3 mil"
AsíAmaneció,@AsiAmanecio,2021-03-08T13:42:21.000Z,"Al aire: Periodistas ecuatorianas mujeres participan en programa especial por el #DiaDeLaMujer con el candidato presidencial ⁦
@LassoGuillermo
 por la 102.1fm ⁦
@WQRadio_EC
⁩",22,41,167
Guillermo Lasso,@LassoGuillermo,2021-03-08T14:04:03.000Z,"Hoy y todos los días tenemos la urgencia de escucharnos y actuar por un Ecuador seguro, justo e igualitario para todas las niñas y mujeres. 

#EncontrémonosParaEscucharnos",51,123,394
Guillermo Lasso,@LassoGuillermo,2021-03-08T00:19:12.000Z,"Fue increíble escucharlos tan de cerca, conversar y responder todas sus preguntas. 

Nos encontramos por el empleo para construir un Ecuador con trabajos dignos y bien pagados para todos. 

Pronto tendremos más transmisiones en vivo, #EncontrémonosParaEscucharnos.",149,258,938
Juan Fernando Flores,@juanflores18,2021-03-05T16:05:49.000Z,"Recurro a ustedes para pedir que nos apoyen difundiendo y RT esta información, es parte de mi familia y hasta ahora, no sabemos nada de él desde ayer 

¡Ayúdennos compartiendo o contactándonos ante cualquier información!

#ServicioPúblico #DesaparecidosEcuadorTere Menéndez y 9 más",13,573,258
César Monge Ortega,@CesarMongeO,2021-03-04T03:38:58.000Z,"No hemos recibido ninguna solicitud del CNE sobre una afiliación a nuestras filas.
.
.
.
#MongeG",47,111,246
Guillermo Lasso,@LassoGuillermo,2021-03-04T14:48:19.000Z,"Un abrazo fraterno en estos #50AñosDeHistoria de una gran institución como es el 
@DCuencaOficial
, #Cuenquita, como todos de cariño le decimos.

Sigan cosechando alegrías, triunfos y emociones indescriptibles para todas las cuencanas y cuencanos. Viva el Cuenquita .",141,234,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-04T14:15:04.000Z,"Gracias a mis hermanos por este regalo. Me han llenado de ánimo, realmente no me lo esperaba .

https://vm.tiktok.com/ZMeMeX7rY/0:24
65 mil reproducciones",510,1 mil,"5,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-03T22:19:14.000Z,"Encontrémonos por el empleo hoy a las 17h30.

Dejen sus preguntas, los espero . 

#EncontrémonosPorElEmpleo",275,264,"1,5 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-02T14:51:28.000Z,"Hoy la 
@PoliciaEcuador
 conmemora 83 años de profesionalización y 175 de institucionalización. Saludo a las mujeres y los hombres que están comprometidos con la seguridad ciudadana y sirven al país con valentía para mantener el orden público .",152,312,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-01T15:10:28.000Z,"Hay que incluir a las zonas rurales en la visión de país. Nuestra propuesta ofrece salud y educación de calidad, seguridad ciudadana, internet gratis, capacitaciones y asistencia técnica, carreteras y caminos vecinales y una vida de oportunidades.

: Cadena Radial.",270,466,"1,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-01T14:55:04.000Z,"En nuestro gobierno la vacuna será GRATIS. Primero el personal médico y grupos vulnerables, y luego el resto de la población. La salud ES reactivación económica. Con un Plan de Vacunación transparente y eficaz cumpliremos nuestra meta.

: Cadena Radial.",736,"1,5 mil","6,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-01T02:42:36.000Z,"A todo el Ecuador: conversemos y unamos nuestras visiones del futuro. Lo más importante es escuchar a los ciudadanos porque ellos tienen el poder del voto. Hay que responder sus inquietudes y atender preocupaciones.

: 
@Gamavisionecu
.",254,420,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-01T02:40:44.000Z,"Un Presidente de la República debe promover el encuentro entre ecuatorianos. Nuestra propuesta busca unir al país y enfrentar las crisis con capacidad y experiencia. Y no solo es conversar, sino acordar y comprometerse al verdadero cambio.  

: 
@Gamavisionecu
.",144,284,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-01T02:36:50.000Z,"El crecimiento económico nos permitirá impulsar más y mejores programas sociales. Con un Estado PRESENTE y un Gobierno EFICAZ, todas las familias tendrán servicios públicos de calidad y serán parte del progreso.  

: 
@Gamavisionecu
.",130,366,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-28T22:33:31.000Z,"Sin duda en parte de la sociedad ecuatoriana, yo incluido, aún existe mucho desconocimiento sobre la orientación sexual e identidad de género. Lo que sí tengo claro es que estigmatizar estas realidades ha causado dolor y violencia para las personas LGBTI+.Citar Tweet
El Avioncito
@JayJayTi
 · 27 feb.
¿Qué piensan @ecuarauz y @LassoGuillermo de este tipo de declaraciones? twitter.com/Ssebascb/statu…",261,411,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-28T22:33:32.000Z,Es parte del pasado que queremos cambiar. En #ElEcuadorDelEncuentro todas y todos tienen cabida para construir la visión de un país unido en la diversidad.,128,122,1 mil
Guillermo Lasso,@LassoGuillermo,2021-02-28T16:11:35.000Z,"En el Día de las Enfermedades Raras, invito a crear conciencia, trabajar en políticas públicas e invertir en investigaciones de tratamientos que beneficien a los niños, jóvenes y adultos con enfermedades raras. Mi trabajo diario es por los pacientes, familiares y personal médico.",288,504,"2,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-27T01:04:02.000Z,"Seré el Presidente de los 17 millones de ecuatorianos .

#ElEcuadorDelEncuentro es un país para conversar, construir y unir nuestras visiones por un mejor futuro .",264,561,"2,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-26T21:50:07.000Z,"Dentro del escaso mercado laboral formal, la mayoría de trabajos lo tienen los hombres. Cuando hablamos de remuneración, la mujer gana menos con la misma responsabilidad. Hay mucho que hacer para lograr equidad en materia de derechos laborales.

: 
@NTN24Zoom
.",192,356,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-26T21:42:03.000Z,"Ser madre no debe ser un limitante para ejercer una profesión. Vamos a generar políticas e incentivos que contribuyan a la construcción de guarderías públicas y en las empresas. Crearemos las condiciones para que concilien el trabajo con la vida familiar. 

: 
@NTN24Zoom
.",119,334,"1,5 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-26T21:36:47.000Z,"Hay que tener las mejores relaciones con todos los países. En mí van a encontrar un aliado todos los gobiernos democráticos del mundo. Mi primer interés es el bienestar de los ciudadanos ecuatorianos. 

: 
@NTN24Zoom
.",69,268,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-02-26T21:32:05.000Z,"Soy el menor de una familia de 11 hermanos. Trabajé desde los 14 años y no he parado. Todo lo que he logrado en mi vida es por luchar y siempre mirar hacia el futuro. Ahora quiero hacer lo mismo para el Ecuador, encontrándonos. 

: 
@NTN24Zoom
.",300,996,"5,3 mil"
Zoom a la noticia,@NTN24Zoom,2021-02-26T18:40:44.000Z,"Hoy #26FEB, entrevista exclusiva de 
@andrebernal26
 a 
@LassoGuillermo
, candidato presidencial de Ecuador | Sintonice 
@NTN24Zoom
 a las 3:00PM de Quito, por la señal de 
@NTN24",33,87,406
Vamos Guillermo,@VamosGuillermo,2021-02-26T13:42:13.000Z,"Hacemos un llamado al candidato 
@ecuarauz
 a que haga una campaña limpia y no use a los trolls correístas para difundir noticias falsas. 
@LassoGuillermo
 no ha sido vacunado contra el #COVID19 y no ha recibido ninguna “invitación” del Ministro de Salud.Citar Tweet
ChutaLeaks
@CHUTALEAKS
 · 25 feb.
Atención!!! Se filtra la lista de los beneficiarios de las vacunas!! Entre ellos están algunos representantes de medios de comunicación y autoridades! La lista la solicita, aparentemente, el ministro @DrJuanCZevallos ",95,296,433
Guillermo Lasso,@LassoGuillermo,2021-02-26T12:59:27.000Z,"El proceso de vacunación debe incluir a más actores. Hoy vemos a un municipio, no solo al Gobierno en la compra de vacunas. Así se llegará a más ecuatorianos. Desde ahora, con el Dr. 
@ABorreroVega
 estamos trabajando en un Plan eficiente y transparente. 

: 
@teleamazonasec
.",143,251,"1,2 mil"
